sku_a,sku_b,score,sources,embedding_cosine
H0229003_S_5TAD-3593290032419,H6522001_S_DN_7975,,semantic_topk,0.81249040
H0229003_S_5TAD-3593290032419,S6114001_S_ALEPIA-016,0.93075575,semantic_topk,0.73973578
H0229003_S_5TAD-3593290032419,S6114001_S_ALEPIA-021,0.92038204,semantic_topk,0.72982925
H0229003_S_5TAD-3593290033225,H0229003_S_5TAD-3593290035175,0.99494970,brand_unit;semantic_topk,0.95546579
H0229003_S_5TAD-3593290033225,H6141001_S_A076-12,0.95079866,semantic_topk,0.83406973
H0229003_S_5TAD-3593290033225,H6141001_S_A076-40,0.64067917,semantic_topk,0.83661479
H0229003_S_5TAD-3593290033225,H6141001_S_A076-5,0.99475001,semantic_topk,0.82336247
H0229003_S_5TAD-3593290033225,H6300002_S_BWNJL-5A,0.50728151,semantic_topk,0.83720630
H0229003_S_5TAD-3593290033225,H6869001_S_ALEPIA-001,,semantic_topk,0.82177186
H0229003_S_5TAD-3593290033225,H6869001_S_ALEPIA-002,,semantic_topk,0.83054841
H0229003_S_5TAD-3593290033225,H6869001_S_ALEPIA-004,,semantic_topk,0.82787150
H0229003_S_5TAD-3593290033225,H6869001_S_ALEPIA-005,,semantic_topk,0.83378923
H0229003_S_5TAD-3593290033225,H7114002_S_Alepia-1,0.32207104,semantic_topk,0.79042482
H0229003_S_5TAD-3593290033225,H7114002_S_Alepia-25,0.24043061,semantic_topk,0.79887933
H0229003_S_5TAD-3593290033225,H7114002_S_Alepia-40,0.14369286,semantic_topk,0.80327880
H0229003_S_5TAD-3593290033225,H9737001_S_natural_zeyna_aleppo_soap_25_,0.50210861,semantic_topk,0.83885014
H0229003_S_5TAD-3593290033225,H9737001_S_natural_zeyna_aleppo_soap_40_,0.89274968,semantic_topk,0.84005404
H0229003_S_5TAD-3593290033225,H9737001_S_natural_zeyna_aleppo_soap_5_,0.93456268,semantic_topk,0.82888615
H0229003_S_5TAD-3593290034901,H0229003_S_5TAD-3593290034963,0.13730558,brand_unit;legacy_block;semantic_topk,0.90635002
H0229003_S_5TAD-3593290034901,H6522001_S_7973_New,0.03919374,semantic_topk,0.83077449
H0229003_S_5TAD-3593290034901,H6522001_S_7977_New,0.13861297,semantic_topk,0.82483095
H0229003_S_5TAD-3593290034901,H6522001_S_DN_7975,,semantic_topk,0.79132617
H0229003_S_5TAD-3593290034901,H8196001_S_3182612701043,,semantic_topk,0.68683654
H0229003_S_5TAD-3593290034901,S6114001_S_ALEPIA-016,0.00524298,semantic_topk,0.70901281
H0229003_S_5TAD-3593290034901,S6114001_S_ALEPIA-018,0.12129005,semantic_topk,0.71895707
H0229003_S_5TAD-3593290034901,S6114001_S_ALEPIA-023,0.06768062,semantic_topk,0.70892489
H0229003_S_5TAD-3593290034963,H6522001_S_7973_New,0.42113047,semantic_topk,0.82105470
H0229003_S_5TAD-3593290034963,H6522001_S_7977_New,0.54888118,semantic_topk,0.86169231
H0229003_S_5TAD-3593290034963,H6522001_S_DN_7975,0.75105551,semantic_topk,0.82774240
H0229003_S_5TAD-3593290034963,H8196001_S_3182612701043,,semantic_topk,0.68945843
H0229003_S_5TAD-3593290034963,S6114001_S_ALEPIA-016,0.09248917,semantic_topk,0.70400244
H0229003_S_5TAD-3593290035175,H6141001_S_A076-12,0.53889513,semantic_topk,0.83424717
H0229003_S_5TAD-3593290035175,H6141001_S_A076-40,0.13582188,semantic_topk,0.82212180
H0229003_S_5TAD-3593290035175,H6141001_S_A076-5,0.12678737,semantic_topk,0.81400150
H0229003_S_5TAD-3593290035175,H6869001_S_ALEPIA-001,,semantic_topk,0.81762737
H0229003_S_5TAD-3593290035175,H6869001_S_ALEPIA-002,,semantic_topk,0.82560277
H0229003_S_5TAD-3593290035175,H6869001_S_ALEPIA-004,,semantic_topk,0.82103819
H0229003_S_5TAD-3593290035175,H6869001_S_ALEPIA-005,,semantic_topk,0.82105166
H0229003_S_5TAD-3593290035175,H7114002_S_Alepia-1,0.94044390,semantic_topk,0.78001428
H0229003_S_5TAD-3593290035175,H7114002_S_Alepia-25,0.93041416,semantic_topk,0.78816766
H0229003_S_5TAD-3593290035175,H7114002_S_Alepia-40,0.92620579,semantic_topk,0.78814018
H0229003_S_5TAD-3593290035175,H7517001_S_NAJ1017,0.37140011,semantic_topk,0.81693149
H0229003_S_5TAD-3593290035175,H9737001_S_natural_zeyna_aleppo_soap_25_,0.98691308,semantic_topk,0.81675929
H0229003_S_5TAD-3593290035175,H9737001_S_natural_zeyna_aleppo_soap_40_,0.98914104,semantic_topk,0.81094223
H0229003_S_5TAD-3593290035175,H9737001_S_natural_zeyna_aleppo_soap_5_,0.99897696,semantic_topk,0.80934501
H0583001_S_IT30201,H5621001_S_67818,0.13115486,semantic_topk,0.72503412
H0583001_S_IT30201,H5621001_S_95967,0.00961232,semantic_topk,0.71613044
H0583001_S_IT30201,H7397001_S_ITLS04-7207LG,,semantic_topk,0.67714304
H0606003_S_V-SALT-SOAP,H0606003_S_V-SALT-STONE-001,0.73001340,brand_unit;semantic_topk,0.80559188
H0606003_S_V-SALT-SOAP,H0606003_S_V-SALT-STONE-100X1,0.91009650,brand_unit;semantic_topk,0.89015168
H0606003_S_V-SALT-STONE-001,H0606003_S_V-SALT-STONE-100X1,0.69537521,brand_unit;legacy_block;semantic_topk,0.88656974
H0610011_S_241-72-00203-1,H0610032_S_241-72-00203-1,0.00608526,brand_unit;semantic_topk,0.89971101
H0717001_S_ONENAT0015,H7416001_S_893455000332_OneWithNature_SheaButter_Soap_198g,,brand_unit;semantic_topk,0.70436192
H0717001_S_ONENAT0015,H7445001_S_onewithnatureSandalwood198g,,brand_unit;semantic_topk,0.72045493
H0717001_S_ONENAT0015,H7445001_S_onewithnatureTurmericHoney198g,,brand_unit;semantic_topk,0.71999437
H0717001_S_ONENAT0015,H7517001_S_OOWN-0490,,brand_unit;legacy_block;semantic_topk,0.75345850
H0717001_S_ONENAT0015,H7517001_S_OWN-0004,,brand_unit;legacy_block;semantic_topk,0.72707415
H0717001_S_ONENAT0015,H7517001_S_OWN-0073,,brand_unit;legacy_block;semantic_topk,0.72645283
H0717001_S_ONENAT0015,H7517001_S_OWN-0332,,brand_unit;legacy_block;semantic_topk,0.71607685
H0717001_S_ONENAT0015,H7517001_S_OWN-0773,0.83245593,brand_unit;legacy_block;semantic_topk,0.81700450
H0717001_S_ONENAT0015,H9422001_S_WISHMI-0974,,brand_unit;semantic_topk,0.74087316
H0717001_S_ONENAT0015,H9422001_S_WISHMI-0977,0.03800255,brand_unit;legacy_block,
H0717001_S_ONENAT0015,H9422001_S_WISHMI-0980,,brand_unit;semantic_topk,0.75263703
H0883003_S_WA86017,H8115001_S_KY-C00088,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.90514612
H0883003_S_WA86017,H9340001_S_5797,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.76481819
H0883003_S_WA86017,H9564001_S_WA06HS85,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.84366190
H0883003_S_WA86017,S1061001_S_MON-030-158-0000,,semantic_topk,0.71209127
H0883003_S_WA86017,S1061001_S_MON-624-855-0000,0.00108562,semantic_topk,0.70487678
H0883003_S_WA86017,S1061001_S_MON-748-027-0000,0.00352450,semantic_topk,0.51274109
H0883003_S_WA86017,U0118001_S_A500004,0.05961317,semantic_topk,0.73414475
H0888001_S_10161477,H0888001_S_10161477A,1.00000000,brand_unit;legacy_block;packfree_exact;semantic_topk,0.99534434
H0888001_S_10161477,H8424001_S_4891392106755,0.01245329,brand_unit;semantic_topk,0.73755372
H0888001_S_10161477,S2802001_S_DettolOriginalSoap,0.04342625,brand_unit;semantic_topk,0.74717742
H0888001_S_10161477,S2802001_S_DettolSkinCareSoap,0.36553464,brand_unit;semantic_topk,0.76863909
H0888001_S_10161477A,H6706001_S_cs169985,0.00089619,semantic_topk,0.68637818
H0888001_S_10161477A,H8424001_S_4891392106755,0.00971274,brand_unit;semantic_topk,0.75088948
H0888001_S_10161477A,S2723001_S_A23903,0.02284076,semantic_topk,0.70613968
H0888001_S_10161477A,S2802001_S_CussonsBathSoap,0.02643375,semantic_topk,0.70329851
H0888001_S_10161477A,S2802001_S_DettolOriginalSoap,0.01276559,brand_unit;semantic_topk,0.76392829
H0888001_S_10161477A,S2802001_S_DettolSkinCareSoap,0.28780589,brand_unit;semantic_topk,0.77821523
H0918004_S_639136917434,H0918004_S_639136917854,0.01710030,brand_unit;legacy_block;semantic_topk,0.87731737
H0918004_S_639136917434,H0918004_S_639136917885,0.02055170,brand_unit;legacy_block;semantic_topk,0.81933933
H0918004_S_639136917434,H0918004_S_639136917908,0.01473397,brand_unit;legacy_block;semantic_topk,0.85985392
H0918004_S_639136917434,H0918004_S_639136920014,0.08091827,brand_unit;legacy_block;semantic_topk,0.79654515
H0918004_S_639136917434,H5985001_S_018565_809280018565,0.00181733,semantic_topk,0.72008532
H0918004_S_639136917854,H0918004_S_639136917885,0.01505144,brand_unit;legacy_block;semantic_topk,0.83410871
H0918004_S_639136917854,H0918004_S_639136917908,0.00711193,brand_unit;legacy_block;semantic_topk,0.86076909
H0918004_S_639136917854,H0918004_S_639136920014,0.21739974,brand_unit;legacy_block;semantic_topk,0.79187500
H0918004_S_639136917854,H9601001_S_YFN1001,0.00229088,semantic_topk,0.73581827
H0918004_S_639136917854,S2171001_S_RYG-SANWD-2,0.00065033,semantic_topk,0.68188703
H0918004_S_639136917885,H0918004_S_639136917908,0.13283808,brand_unit;legacy_block;semantic_topk,0.81922466
H0918004_S_639136917885,H0918004_S_639136920014,,brand_unit;legacy_block;semantic_topk,0.80763036
H0918004_S_639136917885,H5621001_S_347787,0.00303136,semantic_topk,0.72608322
H0918004_S_639136917885,H5621001_S_347788,0.02023270,semantic_topk,0.73624712
H0918004_S_639136917885,H5621001_S_79678,0.01388109,semantic_topk,0.74331522
H0918004_S_639136917908,H0918004_S_639136920014,0.03968099,brand_unit;legacy_block;semantic_topk,0.79632437
H0918004_S_639136917908,H5985001_S_018565_809280018565,0.68292742,semantic_topk,0.80647528
H0918004_S_639136917908,H5985003_S_781890-3253581781890,0.01406943,semantic_topk,0.73568320
H0918004_S_639136917908,S2723001_S_A23910,0.00027222,semantic_topk,0.70629227
H0918004_S_639136917908,S6046001_S_HMNBSSLEGCH,0.00233329,semantic_topk,0.74287540
H0918004_S_639136920014,H5621001_S_250523,0.00204142,semantic_topk,0.69381195
H0918004_S_639136920014,H5621001_S_347787,0.01536518,semantic_topk,0.75071442
H0918004_S_639136920014,H5621001_S_347788,0.00599446,semantic_topk,0.77223647
H0956004_S_CHI-113710,H0956007_S_CHI-113710,1.00000000,brand_unit;legacy_block;packfree_exact;semantic_topk,0.99998933
H0956004_S_CHI-113710,H5337002_S_4982757912057,0.01135191,brand_unit;semantic_topk,0.83154500
H0956004_S_CHI-113710,H7616001_S_HS_00767,0.58652762,semantic_topk,0.84896964
H0956004_S_CHI-113710,S1061001_S_MON-030-165-0000,0.00759887,brand_unit;semantic_topk,0.83698839
H0956004_S_CHI-113710,S1061001_S_MON-624-153-0000,0.01942626,semantic_topk,0.74557358
H0956004_S_CHI-113710,S1061001_S_MON-624-581-0000,0.02147635,semantic_topk,0.74195987
H0956004_S_CHI-113710,S1061001_S_MON-CHI-PSC-10079a,0.00258007,brand_unit;semantic_topk,0.72897959
H0956004_S_CHI-113710,S1061001_S_MON-CHI-PSC-10239,0.00142112,brand_unit;semantic_topk,0.70808315
H0956004_S_CHI-113710,S1061001_S_MON-CHI-PSC-11135a,0.00346212,brand_unit;semantic_topk,0.77076018
H0956004_S_CHI-113710,S1061001_S_MON-CHI-PSC-11531a,0.00397557,brand_unit;semantic_topk,0.77805346
H0956004_S_CHI-113710,S1061001_S_MON-CHI-PSC-11647,0.00301341,brand_unit;semantic_topk,0.76485294
H0956004_S_CHI-113710,S1061001_S_MON-CHI-PSC-11951,0.00360847,brand_unit;semantic_topk,0.78200960
H0956004_S_CHI-113710,S1061001_S_MON-CHI-PSC-11968,0.00845625,brand_unit;semantic_topk,0.83359468
H0956004_S_CHI-113710,S1061001_S_MON-CHI-PSC-11999,0.00785331,brand_unit;semantic_topk,0.82629704
H0956004_S_CHI-113710,S2214001_S_RW008632,0.00802621,semantic_topk,0.74318570
H0956004_S_CHI-113710,S2214001_S_RW383035,0.07653095,semantic_topk,0.75039810
H0956004_S_CHI-113710,S2214001_S_RW911647_2,0.01278764,brand_unit;semantic_topk,0.77096528
H0956004_S_CHI-113710,S2570001_S_4546978105706,0.00188529,semantic_topk,0.71056724
H0956007_S_CHI-113710,H5337002_S_4982757912057,0.01126058,brand_unit;semantic_topk,0.83150327
H0956007_S_CHI-113710,H7616001_S_HS_00767,0.58652762,semantic_topk,0.84912086
H0956007_S_CHI-113710,S1061001_S_MON-030-165-0000,0.00799674,brand_unit;semantic_topk,0.83690006
H0956007_S_CHI-113710,S1061001_S_MON-624-153-0000,0.01942626,semantic_topk,0.74569792
H0956007_S_CHI-113710,S1061001_S_MON-624-581-0000,0.04186368,semantic_topk,0.74173349
H0956007_S_CHI-113710,S1061001_S_MON-CHI-PSC-10079a,0.00258007,brand_unit;semantic_topk,0.72841638
H0956007_S_CHI-113710,S1061001_S_MON-CHI-PSC-10239,0.00141301,brand_unit;semantic_topk,0.70774120
H0956007_S_CHI-113710,S1061001_S_MON-CHI-PSC-11135a,0.00346212,brand_unit;semantic_topk,0.77067769
H0956007_S_CHI-113710,S1061001_S_MON-CHI-PSC-11531a,0.00397557,brand_unit;semantic_topk,0.77767497
H0956007_S_CHI-113710,S1061001_S_MON-CHI-PSC-11647,0.00301341,brand_unit;semantic_topk,0.76431257
H0956007_S_CHI-113710,S1061001_S_MON-CHI-PSC-11951,0.00360847,brand_unit;semantic_topk,0.78167832
H0956007_S_CHI-113710,S1061001_S_MON-CHI-PSC-11968,0.00889861,brand_unit;semantic_topk,0.83349144
H0956007_S_CHI-113710,S1061001_S_MON-CHI-PSC-11999,0.00785331,brand_unit;semantic_topk,0.82620788
H0956007_S_CHI-113710,S2214001_S_RW008632,0.00802621,semantic_topk,0.74328405
H0956007_S_CHI-113710,S2214001_S_RW383035,0.07653095,semantic_topk,0.75025934
H0956007_S_CHI-113710,S2214001_S_RW911647_2,0.01278764,brand_unit;semantic_topk,0.77070171
H0956007_S_CHI-113710,S2570001_S_4546978105706,0.00108718,semantic_topk,0.71056497
H0956010_S_T03-000050,H0956012_S_T03-000050,1.00000000,legacy_block;packfree_exact;semantic_topk,0.99723107
H0956010_S_T03-000050,H7343002_S_HK250827JJQT15362RMN01,0.98737614,legacy_block;semantic_topk,0.80545163
H0956010_S_T03-000050,H7343003_S_HK250827JJQT15362RMN01,0.98737614,legacy_block;semantic_topk,0.80557370
H0956010_S_T03-000050,H7343013_S_HK250827JJQT15362RMN01,0.99058281,legacy_block;semantic_topk,0.80780333
H0956010_S_T03-000050,H7343015_S_HK250827JJQT15362RMN01,0.98737614,legacy_block;semantic_topk,0.80664366
H0956010_S_T03-000050,H8708001_S_HK0748,0.82089816,legacy_block;semantic_topk,0.79993278
H0956010_S_T03-000050,H9440001_S_HK0748,0.82851511,semantic_topk,0.78257132
H0956010_S_T03-000050,H9822001_S_WW084-MiteSulfurSoap,0.87386027,legacy_block;semantic_topk,0.79682678
H0956010_S_T03-000050,H9824001_S_309001,0.81598664,semantic_topk,0.76418245
H0956010_S_T03-000050,S1061001_S_MON-624-153-0000,0.03974421,legacy_block,
H0956010_S_T11-000015,H0956012_S_T11-000015,1.00000000,brand_unit;legacy_block;packfree_exact;semantic_topk,0.99999982
H0956010_S_T11-000015,H7343002_S_S023PLHK230221JJQT05820RMN02,0.00130800,semantic_topk,0.67759264
H0956010_S_T11-000015,H7343015_S_3PLHK230221JJQT05820RMN02,0.00114774,semantic_topk,0.68351966
H0956012_S_T03-000050,H7343002_S_HK250827JJQT15362RMN01,0.98882494,legacy_block;semantic_topk,0.80017841
H0956012_S_T03-000050,H7343003_S_HK250827JJQT15362RMN01,0.98882494,legacy_block;semantic_topk,0.80027449
H0956012_S_T03-000050,H7343013_S_HK250827JJQT15362RMN01,0.99115735,legacy_block;semantic_topk,0.80288708
H0956012_S_T03-000050,H7343015_S_HK250827JJQT15362RMN01,0.98882494,legacy_block;semantic_topk,0.80141753
H0956012_S_T03-000050,H8708001_S_HK0748,0.82089816,legacy_block;semantic_topk,0.79954040
H0956012_S_T03-000050,H9440001_S_HK0748,0.81827089,semantic_topk,0.78048027
H0956012_S_T03-000050,H9822001_S_WW084-MiteSulfurSoap,0.88142497,legacy_block;semantic_topk,0.79605293
H0956012_S_T03-000050,H9824001_S_309001,0.80250469,semantic_topk,0.76379824
H0956012_S_T03-000050,S1061001_S_MON-624-153-0000,0.04243787,legacy_block,
H0956012_S_T11-000015,H7343002_S_S023PLHK230221JJQT05820RMN02,0.00279092,semantic_topk,0.67760164
H0956012_S_T11-000015,H7343015_S_3PLHK230221JJQT05820RMN02,0.00257073,semantic_topk,0.68352365
H0958013_S_DRB-786055,H0958013_S_DRB-788059,,brand_unit;legacy_block;semantic_topk,0.88123912
H0958013_S_DRB-786055,H7445001_S_drwoodsrawblacksoap,,semantic_topk,0.71763384
H0967003_S_10215002,H9990001_S_352,0.98248188,semantic_topk,0.96127069
H0967003_S_10215002,S2214001_S_RW911647_2,0.00332692,semantic_topk,0.71328557
H5120001_S_CC-ADP_L-10,H5120001_S_CC-ADP_L-80,0.99952624,brand_unit;legacy_block;semantic_topk,0.95151079
H5120001_S_CC-ADP_L-10,H5120001_S_CC-ADP_M-10,,brand_unit;legacy_block;semantic_topk,0.98047942
H5120001_S_CC-ADP_L-10,H5120001_S_CC-ADP_M-80,,brand_unit;legacy_block;semantic_topk,0.93408823
H5120001_S_CC-ADP_L-10,H5120001_S_CC-ADP_XL-10,0.50514537,brand_unit;legacy_block;semantic_topk,0.98985916
H5120001_S_CC-ADP_L-10,H5120001_S_CC-PEGM-100,0.00034251,brand_unit;semantic_topk,0.64144069
H5120001_S_CC-ADP_L-10,H5120001_S_CC-WCK,0.02766232,brand_unit;legacy_block;semantic_topk,0.52507341
H5120001_S_CC-ADP_L-10,H8513003_S_Ehome-2011,0.00009878,semantic_topk,0.52318621
H5120001_S_CC-ADP_L-80,H5120001_S_CC-ADP_M-10,,brand_unit;legacy_block;semantic_topk,0.93671346
H5120001_S_CC-ADP_L-80,H5120001_S_CC-ADP_M-80,,brand_unit;legacy_block;semantic_topk,0.97983611
H5120001_S_CC-ADP_L-80,H5120001_S_CC-ADP_XL-10,0.88222476,brand_unit;legacy_block;semantic_topk,0.94170052
H5120001_S_CC-ADP_L-80,H5120001_S_CC-PEGM-100,0.00010678,brand_unit;semantic_topk,0.67219365
H5120001_S_CC-ADP_L-80,H5120001_S_CC-WCK,0.02540691,brand_unit;legacy_block;semantic_topk,0.59422743
H5120001_S_CC-ADP_M-10,H5120001_S_CC-ADP_M-80,0.99942560,brand_unit;legacy_block;semantic_topk,0.95665932
H5120001_S_CC-ADP_M-10,H5120001_S_CC-ADP_XL-10,,brand_unit;legacy_block;semantic_topk,0.96897590
H5120001_S_CC-ADP_M-10,H5120001_S_CC-PEGM-100,0.00048670,brand_unit;semantic_topk,0.65196109
H5120001_S_CC-ADP_M-10,H5120001_S_CC-WCK,0.04638259,brand_unit;legacy_block;semantic_topk,0.53688389
H5120001_S_CC-ADP_M-10,H8513003_S_Ehome-2011,0.00012725,semantic_topk,0.52584672
H5120001_S_CC-ADP_M-80,H5120001_S_CC-ADP_XL-10,,brand_unit;legacy_block;semantic_topk,0.92369950
H5120001_S_CC-ADP_M-80,H5120001_S_CC-PEGM-100,0.00024123,brand_unit;semantic_topk,0.67471480
H5120001_S_CC-ADP_M-80,H5120001_S_CC-WCK,0.04871146,brand_unit;legacy_block;semantic_topk,0.59495646
H5120001_S_CC-ADP_XL-10,H5120001_S_CC-PEGM-100,0.00020104,brand_unit;semantic_topk,0.62256211
H5120001_S_CC-ADP_XL-10,H5120001_S_CC-WCK,0.00445038,brand_unit;legacy_block;semantic_topk,0.51380205
H5120001_S_CC-ADP_XL-10,H8513003_S_Ehome-2011,0.00013971,semantic_topk,0.51533419
H5120001_S_CC-ELGM-100,H5120001_S_CC-ELGPFL-100,,brand_unit;legacy_block;semantic_topk,0.89879000
H5120001_S_CC-ELGM-100,H5120001_S_CC-ELGPFM-100,0.25151245,brand_unit;legacy_block;semantic_topk,0.95999122
H5120001_S_CC-ELGM-100,H5120001_S_CC-ELGPFS-100,0.18265358,brand_unit;legacy_block;semantic_topk,0.93307513
H5120001_S_CC-ELGM-100,H5120001_S_CC-FAB-99,0.00528015,brand_unit;semantic_topk,0.49881676
H5120001_S_CC-ELGM-100,H5120001_S_CC-WCK,0.00244255,brand_unit;semantic_topk,0.54821461
H5120001_S_CC-ELGM-100,S2802001_S_CussonsBathSoap,0.00089181,semantic_topk,0.53018743
H5120001_S_CC-ELGPFL-100,H5120001_S_CC-ELGPFM-100,,brand_unit;legacy_block;semantic_topk,0.93372583
H5120001_S_CC-ELGPFL-100,H5120001_S_CC-ELGPFS-100,0.04750402,brand_unit;legacy_block;semantic_topk,0.94234997
H5120001_S_CC-ELGPFL-100,H5120001_S_CC-FAB-99,0.00119196,brand_unit;semantic_topk,0.46776372
H5120001_S_CC-ELGPFL-100,H5120001_S_CC-WCK,0.00149689,brand_unit;semantic_topk,0.53201437
H5120001_S_CC-ELGPFL-100,S2802001_S_CussonsBathSoap,0.00128086,semantic_topk,0.51817125
H5120001_S_CC-ELGPFM-100,H5120001_S_CC-ELGPFS-100,0.04471935,brand_unit;legacy_block;semantic_topk,0.96168780
H5120001_S_CC-ELGPFM-100,H5120001_S_CC-FAB-99,0.00128822,brand_unit;semantic_topk,0.49429867
H5120001_S_CC-ELGPFM-100,H5120001_S_CC-WCK,0.00161774,brand_unit;semantic_topk,0.56062651
H5120001_S_CC-ELGPFM-100,H9357001_S_4891080100034,0.00015367,semantic_topk,0.50251979
H5120001_S_CC-ELGPFM-100,S2802001_S_CussonsBathSoap,0.00081006,semantic_topk,0.53410065
H5120001_S_CC-ELGPFS-100,H5120001_S_CC-FAB-99,0.00208178,brand_unit;semantic_topk,0.46140298
H5120001_S_CC-ELGPFS-100,H5120001_S_CC-WCK,0.00264811,brand_unit;semantic_topk,0.55785710
H5120001_S_CC-ELGPFS-100,S2802001_S_CussonsBathSoap,0.00107513,semantic_topk,0.51769602
H5120001_S_CC-FAB-99,H5120001_S_CC-PEGM-100,0.00370373,brand_unit;semantic_topk,0.49793220
H5120001_S_CC-FAB-99,H8513003_S_Ehome-2011,0.00031402,semantic_topk,0.44159880
H5120001_S_CC-PEGM-100,H5120001_S_CC-WCK,0.00606822,brand_unit;semantic_topk,0.62972528
H5120001_S_CC-PEGM-100,H8513003_S_Ehome-2012,0.00017143,semantic_topk,0.57275504
H5215003_S_FORET-04C,H5215003_S_FORET-05C,0.92284303,brand_unit;legacy_block;semantic_topk,0.87582558
H5215003_S_FORET-05C,H7273001_S_8852086002797,0.13569493,semantic_topk,0.78310508
H5215003_S_SOAPMUM-15,H5215003_S_SOAPMUM-16,0.66993185,brand_unit;legacy_block;semantic_topk,0.78575557
H5215003_S_SOAPMUM-16,H5621001_S_246028,0.03311348,semantic_topk,0.72298980
H5215003_S_SOAPMUM-16,H6706001_S_cs169530,0.03984804,semantic_topk,0.74325609
H5215003_S_SOAPMUM-16,H9592001_S_S017B__78,0.54703683,semantic_topk,0.74839687
H5273001_S_KH4945_01,H5273001_S_KH5472,0.01476507,brand_unit;semantic_topk,0.73885202
H5273001_S_KH4945_01,H5273001_S_KH64945,0.75143381,brand_unit;legacy_block;semantic_topk,0.98444980
H5273001_S_KH4945_01,H5273001_S_KH64952,0.11370616,brand_unit;semantic_topk,0.97367150
H5273001_S_KH4945_01,H5273001_S_KH6745_01,0.04337926,brand_unit;semantic_topk,0.74398470
H5273001_S_KH4945_01,H5273001_S_KH9605,0.00221172,brand_unit;semantic_topk,0.71412635
H5273001_S_KH4945_01,H5273001_S_KH9838,0.04562060,brand_unit;legacy_block;semantic_topk,0.71135610
H5273001_S_KH5472,H5273001_S_KH64945,0.00459415,brand_unit;semantic_topk,0.73921227
H5273001_S_KH5472,H5273001_S_KH6745_01,0.74436548,brand_unit;legacy_block;semantic_topk,0.78018743
H5273001_S_KH5472,H5273001_S_KH9605,0.24429592,brand_unit;legacy_block;semantic_topk,0.77943122
H5273001_S_KH5472,H5273001_S_KH9838,0.00133757,brand_unit;semantic_topk,0.71492517
H5273001_S_KH64945,H5273001_S_KH64952,0.19572508,brand_unit;semantic_topk,0.98188388
H5273001_S_KH64945,H5273001_S_KH6745_01,0.00918147,brand_unit;semantic_topk,0.72480005
H5273001_S_KH64945,H5273001_S_KH9605,0.00205514,brand_unit;semantic_topk,0.70739669
H5273001_S_KH64945,H5273001_S_KH9838,0.00903711,brand_unit;legacy_block;semantic_topk,0.71533275
H5273001_S_KH64952,H5273001_S_KH9838,0.04978152,brand_unit;semantic_topk,0.70316118
H5273001_S_KH6745_01,H5273001_S_KH9605,0.78682943,brand_unit;legacy_block;semantic_topk,0.72777945
H5273001_S_KH6745_01,H5273001_S_KH9838,0.00287385,brand_unit;semantic_topk,0.72387010
H5273001_S_KH9605,H5273001_S_KH9838,0.00051644,brand_unit;semantic_topk,0.64972097
H5292003_S_SAV01NJ-8,H5292003_S_SAV22NJ-8,0.53178020,brand_unit;semantic_topk,0.90654635
H5292003_S_SAV01NJ-8,H5292003_S_SAV82NJ-8,0.99306327,brand_unit;semantic_topk,0.96415818
H5292003_S_SAV01NJ-8,H5866001_S_ALEPIA-001,0.86093508,semantic_topk,0.78218764
H5292003_S_SAV01NJ-8,H5866001_S_ALEPIA-004,0.86313462,semantic_topk,0.78757769
H5292003_S_SAV01NJ-8,H6141001_S_A076-100,0.89479815,brand_unit;semantic_topk,0.80082381
H5292003_S_SAV01NJ-8,H6141001_S_A076-12,0.73449173,brand_unit;semantic_topk,0.84664899
H5292003_S_SAV01NJ-8,H6141001_S_A076-30,0.94576488,brand_unit;semantic_topk,0.83600855
H5292003_S_SAV01NJ-8,H6141001_S_A076-40,0.88203345,brand_unit;semantic_topk,0.82695591
H5292003_S_SAV01NJ-8,H6141001_S_A076-5,0.81946386,brand_unit;semantic_topk,0.83059609
H5292003_S_SAV01NJ-8,H6173001_S_NAJEL-100,0.81904720,brand_unit,
H5292003_S_SAV01NJ-8,H6300002_S_BWNJL-4,,brand_unit;semantic_topk,0.87818557
H5292003_S_SAV01NJ-8,H6300002_S_BWNJL-5A,,brand_unit;semantic_topk,0.84428275
H5292003_S_SAV01NJ-8,H7517001_S_NAJ1017,,brand_unit;semantic_topk,0.80248570
H5292003_S_SAV01NJ-8,H7542001_S_AL002,0.96219188,semantic_topk,0.82310498
H5292003_S_SAV01NJ-8,H9653001_S_60888,,brand_unit,
H5292003_S_SAV01NJ-8,H9737001_S_natural_zeyna_aleppo_soap_25_,,semantic_topk,0.80431926
H5292003_S_SAV01NJ-8,H9990001_S_360,,semantic_topk,0.75770694
H5292003_S_SAV01NJ-8,H9990001_S_511,,semantic_topk,0.77352422
H5292003_S_SAV01NJ-8,S6324001_S_nj-aleppo12,,brand_unit;semantic_topk,0.79486018
H5292003_S_SAV01NJ-8,S6324001_S_nj-aleppo40,,brand_unit;semantic_topk,0.80361271
H5292003_S_SAV22NJ-8,H5292003_S_SAV82NJ-8,0.98166635,brand_unit;legacy_block;semantic_topk,0.89235997
H5292003_S_SAV22NJ-8,H6141001_S_A076-100,0.81304421,brand_unit;semantic_topk,0.85070598
H5292003_S_SAV22NJ-8,H6141001_S_A076-12,0.03434074,brand_unit;semantic_topk,0.84830409
