sku_a,sku_b,score,sources,embedding_cosine
H7096001_S_9349254002028,H8427001_S_9349254002066,,brand_unit;legacy_block,
H7096001_S_9349254002028,H8427001_S_9349254004053,,brand_unit;legacy_block,
H7096001_S_9349254002028,H8427001_S_9349254006286,,brand_unit;legacy_block;semantic_topk,0.83553797
H7096001_S_9349254002028,H9250001_S_A9349254005005,,brand_unit,
H7096001_S_9349254002028,S2232001_S_GOS2011X2,,brand_unit,
H7096001_S_9349254002028,S2232001_S_GOS2028X2,0.80388260,brand_unit,
H7096001_S_9349254002028,S2232001_S_GOS2042X2,,brand_unit,
H7096001_S_9349254002028,S2232001_S_GOS2053X2,,brand_unit,
H7096001_S_9349254002028,S2232001_S_GOS2059X2,,brand_unit,
H7096001_S_9349254002028,S2232001_S_GOS2066X2,,brand_unit,
H7096001_S_9349254002028,S2232001_S_GOS4053X2,,brand_unit,
H7096001_S_9349254002028,S6258001_S_GOS2011X2,,brand_unit,
H7096001_S_9349254002028,S6258001_S_GOS2028X2,0.88720878,brand_unit,
H7096001_S_9349254002028,S6258001_S_GOS2042X2,,brand_unit,
H7096001_S_9349254002028,S6258001_S_GOS2059X2,,brand_unit,
H7096001_S_9349254002028,S6375001_S_9329401000169,0.94701992,semantic_topk,0.83486038
H7096001_S_9349254002028,S6375001_S_9329401000169-01,0.99923152,semantic_topk,0.84691983
H7096001_S_9349254002028,S6375001_S_9349254004053,,brand_unit;legacy_block,
H7096001_S_9349254002028,S6375001_S_9349254006286,,brand_unit;legacy_block;semantic_topk,0.83469230
H7096001_S_9349254002035,H8347001_S_GOAT-BP02,0.99862513,brand_unit,
H7096001_S_9349254002035,H8347001_S_GOAT-BP04,,brand_unit;legacy_block,
H7096001_S_9349254002035,H8347001_S_GOAT-BP05,,brand_unit,
H7096001_S_9349254002035,H8347001_S_GOAT-BP06,,brand_unit;legacy_block,
H7096001_S_9349254002035,H8347001_S_GOAT-BP08,0.03939673,brand_unit;legacy_block,
H7096001_S_9349254002035,H8427001_S_9329401000183,0.97806703,semantic_topk,0.84251952
H7096001_S_9349254002035,H8427001_S_9329401000183-01,0.99351903,semantic_topk,0.84118950
H7096001_S_9349254002035,H8427001_S_9349254002011,,brand_unit;legacy_block,
H7096001_S_9349254002035,H8427001_S_9349254002028,,brand_unit;legacy_block,
H7096001_S_9349254002035,H8427001_S_9349254002035,1.00000000,brand_unit;exact_ean;legacy_block,
H7096001_S_9349254002035,H8427001_S_9349254002042,0.05411517,brand_unit;legacy_block,
H7096001_S_9349254002035,H8427001_S_9349254002059,0.01193266,brand_unit;legacy_block,
H7096001_S_9349254002035,H8427001_S_9349254002066,,brand_unit;legacy_block,
H7096001_S_9349254002035,H8427001_S_9349254004053,0.01061201,brand_unit;legacy_block,
H7096001_S_9349254002035,H8427001_S_9349254006286,,brand_unit;legacy_block;semantic_topk,0.80098474
H7096001_S_9349254002035,H9250001_S_A9349254005005,,brand_unit,
H7096001_S_9349254002035,S2232001_S_GOS2011X2,,brand_unit,
H7096001_S_9349254002035,S2232001_S_GOS2028X2,,brand_unit,
H7096001_S_9349254002035,S2232001_S_GOS2042X2,,brand_unit,
H7096001_S_9349254002035,S2232001_S_GOS2053X2,0.99813307,brand_unit,
H7096001_S_9349254002035,S2232001_S_GOS2059X2,0.35689524,brand_unit,
H7096001_S_9349254002035,S2232001_S_GOS2066X2,,brand_unit,
H7096001_S_9349254002035,S2232001_S_GOS4053X2,,brand_unit,
H7096001_S_9349254002035,S6258001_S_GOS2011X2,,brand_unit,
H7096001_S_9349254002035,S6258001_S_GOS2028X2,,brand_unit,
H7096001_S_9349254002035,S6258001_S_GOS2042X2,,brand_unit,
H7096001_S_9349254002035,S6258001_S_GOS2059X2,0.00178866,brand_unit,
H7096001_S_9349254002035,S6375001_S_9329401000183,0.97031269,semantic_topk,0.84251952
H7096001_S_9349254002035,S6375001_S_9329401000183-01,0.99846346,semantic_topk,0.84380668
H7096001_S_9349254002035,S6375001_S_9349254004053,0.00568294,brand_unit;legacy_block,
H7096001_S_9349254002035,S6375001_S_9349254006286,,brand_unit;legacy_block;semantic_topk,0.80310076
H7114002_S_Alepia-1,H7114002_S_Alepia-25,0.99958825,brand_unit;legacy_block;semantic_topk,0.99517894
H7114002_S_Alepia-1,H7114002_S_Alepia-40,0.99969729,brand_unit;legacy_block;semantic_topk,0.99398887
H7114002_S_Alepia-1,H7542001_S_AL002,,brand_unit;legacy_block;semantic_topk,0.83902919
H7114002_S_Alepia-1,H9653001_S_60888,,semantic_topk,0.77971303
H7114002_S_Alepia-1,H9737001_S_natural_zeyna_aleppo_soap_25_,,semantic_topk,0.77081060
H7114002_S_Alepia-1,H9737001_S_nm_alepia_aleppo_soap_25,,brand_unit;legacy_block,
H7114002_S_Alepia-1,S6114001_S_ALEPIA-001,,brand_unit;legacy_block;semantic_topk,0.78036803
H7114002_S_Alepia-1,S6114001_S_ALEPIA-002,,brand_unit;legacy_block,
H7114002_S_Alepia-1,S6114001_S_ALEPIA-005,,brand_unit;legacy_block;semantic_topk,0.78883618
H7114002_S_Alepia-1,S6114001_S_ALEPIA-107,,brand_unit;legacy_block,
H7114002_S_Alepia-16,S6114001_S_ALEPIA-003,,brand_unit;legacy_block;semantic_topk,0.78609002
H7114002_S_Alepia-16,S6114001_S_ALEPIA-006,0.25021683,brand_unit;legacy_block,
H7114002_S_Alepia-16,S6114001_S_ALEPIA-007,0.18109906,brand_unit;legacy_block,
H7114002_S_Alepia-25,H7114002_S_Alepia-40,0.99961163,brand_unit;legacy_block;semantic_topk,0.99711651
H7114002_S_Alepia-25,H7542001_S_AL002,,brand_unit;legacy_block;semantic_topk,0.85079211
H7114002_S_Alepia-25,H9653001_S_60888,,semantic_topk,0.78699213
H7114002_S_Alepia-25,H9737001_S_natural_zeyna_aleppo_soap_25_,,semantic_topk,0.77859873
H7114002_S_Alepia-25,H9737001_S_nm_alepia_aleppo_soap_25,,brand_unit;legacy_block,
H7114002_S_Alepia-25,S6114001_S_ALEPIA-001,,brand_unit;legacy_block;semantic_topk,0.78770894
H7114002_S_Alepia-25,S6114001_S_ALEPIA-002,,brand_unit;legacy_block,
H7114002_S_Alepia-25,S6114001_S_ALEPIA-005,,brand_unit;legacy_block;semantic_topk,0.79616296
H7114002_S_Alepia-25,S6114001_S_ALEPIA-107,,brand_unit;legacy_block,
H7114002_S_Alepia-40,H7542001_S_AL002,,brand_unit;legacy_block;semantic_topk,0.84533268
H7114002_S_Alepia-40,H9653001_S_60888,,semantic_topk,0.78693998
H7114002_S_Alepia-40,H9737001_S_natural_zeyna_aleppo_soap_25_,,semantic_topk,0.77641392
H7114002_S_Alepia-40,H9737001_S_nm_alepia_aleppo_soap_25,,brand_unit;legacy_block,
H7114002_S_Alepia-40,S6114001_S_ALEPIA-001,,brand_unit;legacy_block;semantic_topk,0.78188384
H7114002_S_Alepia-40,S6114001_S_ALEPIA-002,,brand_unit;legacy_block,
H7114002_S_Alepia-40,S6114001_S_ALEPIA-005,,brand_unit;legacy_block;semantic_topk,0.79410416
H7114002_S_Alepia-40,S6114001_S_ALEPIA-107,,brand_unit;legacy_block,
H7115001_S_4711401486121,H7115001_S_4711401486138,0.88941069,brand_unit;legacy_block;semantic_topk,0.82011586
H7115001_S_4711401486121,H7115001_S_4711401486152,0.95245754,brand_unit;legacy_block;semantic_topk,0.78453314
H7115001_S_4711401486121,H7273001_S_8852086002797,0.02569904,semantic_topk,0.72885388
H7115001_S_4711401486121,S1161001_S_70703,0.00181283,semantic_topk,0.73201472
H7115001_S_4711401486138,H7115001_S_4711401486152,0.69557299,brand_unit;legacy_block;semantic_topk,0.80688047
H7115001_S_4711401486138,H7138001_S_Y35016021-2,0.00807487,semantic_topk,0.70496905
H7115001_S_4711401486152,H7138001_S_Y35016021-2,0.14584465,semantic_topk,0.73916167
H7115001_S_4711401486152,H8999001_S_LZ_soap_4710942103191,0.00105095,semantic_topk,0.76520234
H7115001_S_4718022187536,H7115001_S_4718022187543,0.00460684,brand_unit;legacy_block;semantic_topk,0.83146501
H7115001_S_4718022187536,H7115001_S_4718022187550,0.14528139,brand_unit;legacy_block,
H7115001_S_4718022187536,H7115001_S_4718022187574,0.00770875,brand_unit;legacy_block;semantic_topk,0.78768080
H7115001_S_4718022187536,H7115001_S_4718022187581,0.00595238,brand_unit;legacy_block;semantic_topk,0.81799906
H7115001_S_4718022187536,H7115001_S_4718022187604,0.02282604,brand_unit;legacy_block;semantic_topk,0.82173687
H7115001_S_4718022187536,H7115001_S_4718022187611,0.02772137,brand_unit;legacy_block;semantic_topk,0.81067961
H7115001_S_4718022187536,H7115001_S_4718022187628,0.02302091,brand_unit;legacy_block;semantic_topk,0.83161038
H7115001_S_4718022187536,H7115001_S_4718022187635,0.00811383,brand_unit;legacy_block;semantic_topk,0.85584468
H7115001_S_4718022187536,H7115001_S_4718022187642,0.00801955,brand_unit;legacy_block;semantic_topk,0.80797839
H7115001_S_4718022187536,H7115001_S_4718022187666,0.01387670,brand_unit;legacy_block;semantic_topk,0.79116350
H7115001_S_4718022187536,H7115001_S_4718022187673,0.01556459,brand_unit;legacy_block;semantic_topk,0.79076254
H7115001_S_4718022187536,H7115001_S_4718022187680,0.35462016,brand_unit;legacy_block;semantic_topk,0.86586881
H7115001_S_4718022187536,H7115001_S_4718022187703,0.01945769,brand_unit;legacy_block;semantic_topk,0.79230809
H7115001_S_4718022187536,H7115001_S_4718022187710,0.01592004,brand_unit;legacy_block;semantic_topk,0.84734362
H7115001_S_4718022187536,H8999001_S_LZ_soap_4710942103160,0.00088766,semantic_topk,0.71838707
H7115001_S_4718022187543,H7115001_S_4718022187550,0.19006748,brand_unit;legacy_block;semantic_topk,0.67751694
H7115001_S_4718022187543,H7115001_S_4718022187574,0.00351898,brand_unit;legacy_block;semantic_topk,0.79734659
H7115001_S_4718022187543,H7115001_S_4718022187581,0.00125717,brand_unit;legacy_block;semantic_topk,0.87134892
H7115001_S_4718022187543,H7115001_S_4718022187604,0.00492374,brand_unit;legacy_block;semantic_topk,0.87363613
H7115001_S_4718022187543,H7115001_S_4718022187611,0.00109103,brand_unit;legacy_block;semantic_topk,0.86728591
H7115001_S_4718022187543,H7115001_S_4718022187628,0.00140454,brand_unit;legacy_block;semantic_topk,0.88886476
H7115001_S_4718022187543,H7115001_S_4718022187635,0.00330853,brand_unit;legacy_block;semantic_topk,0.87156224
H7115001_S_4718022187543,H7115001_S_4718022187642,0.00647659,brand_unit;legacy_block;semantic_topk,0.88795573
H7115001_S_4718022187543,H7115001_S_4718022187666,0.00404337,brand_unit;legacy_block;semantic_topk,0.88162458
H7115001_S_4718022187543,H7115001_S_4718022187673,0.00671629,brand_unit;legacy_block;semantic_topk,0.84339964
H7115001_S_4718022187543,H7115001_S_4718022187680,0.00650342,brand_unit;legacy_block;semantic_topk,0.87231863
H7115001_S_4718022187543,H7115001_S_4718022187703,0.00428565,brand_unit;legacy_block;semantic_topk,0.84330606
H7115001_S_4718022187543,H7115001_S_4718022187710,0.00692444,brand_unit;legacy_block;semantic_topk,0.87489444
H7115001_S_4718022187543,H8999001_S_LZ_soap_4710942103191,0.00117190,semantic_topk,0.79108775
H7115001_S_4718022187543,U0043001_S_YANZSOAP-001-01,0.00613531,semantic_topk,0.70457846
H7115001_S_4718022187550,H7115001_S_4718022187574,0.07907350,brand_unit;legacy_block,
H7115001_S_4718022187550,H7115001_S_4718022187581,,brand_unit;legacy_block,
H7115001_S_4718022187550,H7115001_S_4718022187604,0.11911431,brand_unit;legacy_block,
H7115001_S_4718022187550,H7115001_S_4718022187611,0.15372111,brand_unit;legacy_block,
H7115001_S_4718022187550,H7115001_S_4718022187628,0.15372111,brand_unit;legacy_block,
H7115001_S_4718022187550,H7115001_S_4718022187635,0.67424961,brand_unit;legacy_block;semantic_topk,0.70722783
H7115001_S_4718022187550,H7115001_S_4718022187642,0.11911431,brand_unit;legacy_block,
H7115001_S_4718022187550,H7115001_S_4718022187666,0.66838322,brand_unit;legacy_block,
H7115001_S_4718022187550,H7115001_S_4718022187673,0.21220802,brand_unit;legacy_block,
H7115001_S_4718022187550,H7115001_S_4718022187680,0.21220802,brand_unit;legacy_block,
H7115001_S_4718022187550,H7115001_S_4718022187703,0.15632133,brand_unit;legacy_block,
H7115001_S_4718022187550,H7115001_S_4718022187710,0.19584794,brand_unit;legacy_block;semantic_topk,0.68859088
H7115001_S_4718022187574,H7115001_S_4718022187581,0.00468485,brand_unit;legacy_block;semantic_topk,0.79316556
H7115001_S_4718022187574,H7115001_S_4718022187604,0.01704957,brand_unit;legacy_block;semantic_topk,0.83832520
H7115001_S_4718022187574,H7115001_S_4718022187611,0.00859690,brand_unit;legacy_block;semantic_topk,0.79058570
H7115001_S_4718022187574,H7115001_S_4718022187628,0.00660022,brand_unit;legacy_block;semantic_topk,0.77311629
H7115001_S_4718022187574,H7115001_S_4718022187635,0.01760152,brand_unit;legacy_block;semantic_topk,0.82566297
H7115001_S_4718022187574,H7115001_S_4718022187642,0.01760152,brand_unit;legacy_block;semantic_topk,0.80328184
H7115001_S_4718022187574,H7115001_S_4718022187666,0.00681623,brand_unit;legacy_block;semantic_topk,0.78441840
H7115001_S_4718022187574,H7115001_S_4718022187673,0.00945295,brand_unit;legacy_block;semantic_topk,0.79715282
H7115001_S_4718022187574,H7115001_S_4718022187680,0.00700946,brand_unit;legacy_block;semantic_topk,0.81625545
H7115001_S_4718022187574,H7115001_S_4718022187703,0.00524517,brand_unit;legacy_block;semantic_topk,0.79115498
H7115001_S_4718022187574,H7115001_S_4718022187710,0.00903345,brand_unit;legacy_block;semantic_topk,0.82890135
H7115001_S_4718022187574,H7138001_S_Y350100067,0.00049726,semantic_topk,0.67056245
H7115001_S_4718022187574,H8999001_S_LZ_soap_4710942103184,0.00063852,semantic_topk,0.73220623
H7115001_S_4718022187581,H7115001_S_4718022187604,0.00453608,brand_unit;legacy_block;semantic_topk,0.87088281
H7115001_S_4718022187581,H7115001_S_4718022187611,0.00235216,brand_unit;legacy_block;semantic_topk,0.88241345
H7115001_S_4718022187581,H7115001_S_4718022187628,0.00199629,brand_unit;legacy_block;semantic_topk,0.86427468
H7115001_S_4718022187581,H7115001_S_4718022187635,0.00440498,brand_unit;legacy_block;semantic_topk,0.82311183
H7115001_S_4718022187581,H7115001_S_4718022187642,0.00453608,brand_unit;legacy_block;semantic_topk,0.86396861
H7115001_S_4718022187581,H7115001_S_4718022187666,0.00699013,brand_unit;legacy_block;semantic_topk,0.86746955
H7115001_S_4718022187581,H7115001_S_4718022187673,0.00386862,brand_unit;legacy_block;semantic_topk,0.81263024
H7115001_S_4718022187581,H7115001_S_4718022187680,0.00271918,brand_unit;legacy_block;semantic_topk,0.84446496
H7115001_S_4718022187581,H7115001_S_4718022187703,0.00798954,brand_unit;legacy_block;semantic_topk,0.87790871
H7115001_S_4718022187581,H7115001_S_4718022187710,0.00350841,brand_unit;legacy_block;semantic_topk,0.85396528
H7115001_S_4718022187604,H7115001_S_4718022187611,0.00859690,brand_unit;legacy_block;semantic_topk,0.84325337
H7115001_S_4718022187604,H7115001_S_4718022187628,0.00660022,brand_unit;legacy_block;semantic_topk,0.85588330
H7115001_S_4718022187604,H7115001_S_4718022187635,0.02485955,brand_unit;legacy_block;semantic_topk,0.88713664
H7115001_S_4718022187604,H7115001_S_4718022187642,0.60201180,brand_unit;legacy_block;semantic_topk,0.91578752
H7115001_S_4718022187604,H7115001_S_4718022187666,0.00660022,brand_unit;legacy_block;semantic_topk,0.86891866
H7115001_S_4718022187604,H7115001_S_4718022187673,0.01584069,brand_unit;legacy_block;semantic_topk,0.81566310
H7115001_S_4718022187604,H7115001_S_4718022187680,0.01998284,brand_unit;legacy_block;semantic_topk,0.86890191
H7115001_S_4718022187604,H7115001_S_4718022187703,0.01712177,brand_unit;legacy_block;semantic_topk,0.86164480
H7115001_S_4718022187604,H7115001_S_4718022187710,0.00986519,brand_unit;legacy_block;semantic_topk,0.88255823
H7115001_S_4718022187604,H8999001_S_LZ_soap_4710942103184,0.00076442,semantic_topk,0.73361611
H7115001_S_4718022187611,H7115001_S_4718022187628,0.00446276,brand_unit;legacy_block;semantic_topk,0.85293317
H7115001_S_4718022187611,H7115001_S_4718022187635,0.00859690,brand_unit;legacy_block;semantic_topk,0.84581256
H7115001_S_4718022187611,H7115001_S_4718022187642,0.00669010,brand_unit;legacy_block;semantic_topk,0.84103805
H7115001_S_4718022187611,H7115001_S_4718022187666,0.01224478,brand_unit;legacy_block;semantic_topk,0.84098762
H7115001_S_4718022187611,H7115001_S_4718022187673,0.00730498,brand_unit;legacy_block;semantic_topk,0.81762153
H7115001_S_4718022187611,H7115001_S_4718022187680,0.00727569,brand_unit;legacy_block;semantic_topk,0.83803654
H7115001_S_4718022187611,H7115001_S_4718022187703,0.01902264,brand_unit;legacy_block;semantic_topk,0.82859910
H7115001_S_4718022187611,H7115001_S_4718022187710,0.00700946,brand_unit;legacy_block;semantic_topk,0.87092000
H7115001_S_4718022187628,H7115001_S_4718022187635,0.00660022,brand_unit;legacy_block;semantic_topk,0.84873354
H7115001_S_4718022187628,H7115001_S_4718022187642,0.00489049,brand_unit;legacy_block;semantic_topk,0.85345381
H7115001_S_4718022187628,H7115001_S_4718022187666,0.01455628,brand_unit;legacy_block;semantic_topk,0.86991495
H7115001_S_4718022187628,H7115001_S_4718022187673,0.00841722,brand_unit;legacy_block;semantic_topk,0.84553784
H7115001_S_4718022187628,H7115001_S_4718022187680,0.00838351,brand_unit;legacy_block;semantic_topk,0.85171753
H7115001_S_4718022187628,H7115001_S_4718022187703,0.01864000,brand_unit;legacy_block;semantic_topk,0.84717989
H7115001_S_4718022187628,H7115001_S_4718022187710,0.00537277,brand_unit;legacy_block;semantic_topk,0.87930584
H7115001_S_4718022187635,H7115001_S_4718022187642,0.01852707,brand_unit;legacy_block;semantic_topk,0.85343468
H7115001_S_4718022187635,H7115001_S_4718022187666,0.01365226,brand_unit;legacy_block;semantic_topk,0.81814760
H7115001_S_4718022187635,H7115001_S_4718022187673,0.00754388,brand_unit;legacy_block;semantic_topk,0.80794996
H7115001_S_4718022187635,H7115001_S_4718022187680,0.00936263,brand_unit;legacy_block;semantic_topk,0.84496373
H7115001_S_4718022187635,H7115001_S_4718022187703,0.00479238,brand_unit;legacy_block;semantic_topk,0.81224084
H7115001_S_4718022187635,H7115001_S_4718022187710,0.00974930,brand_unit;legacy_block;semantic_topk,0.88049912
H7115001_S_4718022187642,H7115001_S_4718022187666,0.00660022,brand_unit;legacy_block;semantic_topk,0.84639817
H7115001_S_4718022187642,H7115001_S_4718022187673,0.01578461,brand_unit;legacy_block;semantic_topk,0.82319611
H7115001_S_4718022187642,H7115001_S_4718022187680,0.00945295,brand_unit;legacy_block;semantic_topk,0.84788406
H7115001_S_4718022187642,H7115001_S_4718022187703,0.01502997,brand_unit;legacy_block;semantic_topk,0.83467954
H7115001_S_4718022187642,H7115001_S_4718022187710,0.00932835,brand_unit;legacy_block;semantic_topk,0.85212201
H7115001_S_4718022187642,H8999001_S_LZ_soap_4710942103184,0.00059520,semantic_topk,0.73172355
H7115001_S_4718022187642,H8999001_S_LZ_soap_4710942103191,0.00062709,semantic_topk,0.74779737
H7115001_S_4718022187666,H7115001_S_4718022187673,0.00799261,brand_unit;legacy_block;semantic_topk,0.82228690
H7115001_S_4718022187666,H7115001_S_4718022187680,0.00841722,brand_unit;legacy_block;semantic_topk,0.84012306
H7115001_S_4718022187666,H7115001_S_4718022187703,0.01496311,brand_unit;legacy_block;semantic_topk,0.91635662
H7115001_S_4718022187666,H7115001_S_4718022187710,0.01000312,brand_unit;legacy_block;semantic_topk,0.89443535
H7115001_S_4718022187666,H7138001_S_Y350100067,0.00099850,semantic_topk,0.66669017
H7115001_S_4718022187673,H7115001_S_4718022187680,0.03408242,brand_unit;legacy_block;semantic_topk,0.84183067
H7115001_S_4718022187673,H7115001_S_4718022187703,0.02459835,brand_unit;legacy_block;semantic_topk,0.81712782
H7115001_S_4718022187673,H7115001_S_4718022187710,0.01264318,brand_unit;legacy_block;semantic_topk,0.83080190
H7115001_S_4718022187680,H7115001_S_4718022187703,0.00857033,brand_unit;legacy_block;semantic_topk,0.83400625
H7115001_S_4718022187680,H7115001_S_4718022187710,0.01273873,brand_unit;legacy_block;semantic_topk,0.88898027
H7115001_S_4718022187680,H7138001_S_Y350100067,0.00091940,semantic_topk,0.68489766
H7115001_S_4718022187703,H7115001_S_4718022187710,0.00523362,brand_unit;legacy_block;semantic_topk,0.83731472
H7115001_S_4718022187703,S1061001_S_MON-748-027-0000,0.00044376,semantic_topk,0.51134217
H7115001_S_4718022187710,H7138001_S_Y350100067,0.00059254,semantic_topk,0.69027638
H7138001_S_Y350100067,H7138001_S_Y350100227,0.12219725,brand_unit;semantic_topk,0.91384083
H7138001_S_Y350100067,H7138001_S_Y35010074,0.07221796,brand_unit;semantic_topk,0.89303571
H7138001_S_Y350100067,H7138001_S_Y35016021-2,0.15020891,brand_unit;semantic_topk,0.79994178
H7138001_S_Y350100067,H8867001_S_lzn0003,0.05427261,brand_unit;semantic_topk,0.75690877
H7138001_S_Y350100067,H8999001_S_LZ_soap_4710942103153,0.84912738,brand_unit;semantic_topk,0.79373854
H7138001_S_Y350100067,H8999001_S_LZ_soap_4710942103160,0.00421857,brand_unit,
H7138001_S_Y350100067,H8999001_S_LZ_soap_4710942103184,0.03090166,brand_unit;semantic_topk,0.71236730
H7138001_S_Y350100067,H8999001_S_LZ_soap_4710942103191,0.65057979,brand_unit;semantic_topk,0.74179643
H7138001_S_Y350100227,H7138001_S_Y35010074,,brand_unit;legacy_block;semantic_topk,0.92078215
H7138001_S_Y350100227,H7138001_S_Y35016021-2,,brand_unit;legacy_block;semantic_topk,0.81370026
H7138001_S_Y350100227,H8867001_S_lzn0003,,brand_unit;legacy_block;semantic_topk,0.78146976
H7138001_S_Y350100227,H8999001_S_LZ_soap_4710942103153,0.97085333,brand_unit;semantic_topk,0.77197790
H7138001_S_Y350100227,H8999001_S_LZ_soap_4710942103160,,brand_unit,
H7138001_S_Y350100227,H8999001_S_LZ_soap_4710942103184,0.00134708,brand_unit;semantic_topk,0.68908393
H7138001_S_Y350100227,H8999001_S_LZ_soap_4710942103191,,brand_unit;semantic_topk,0.70906901
H7138001_S_Y350100227,U0208001_S_4712589152273,,semantic_topk,0.65918964
H7138001_S_Y35010074,H7138001_S_Y35016021-2,0.12377746,brand_unit;legacy_block;semantic_topk,0.80765039
H7138001_S_Y35010074,H8867001_S_lzn0003,1.00000000,brand_unit;legacy_block;semantic_topk,0.87339497
H7138001_S_Y35010074,H8999001_S_LZ_soap_4710942103153,0.97080522,brand_unit;semantic_topk,0.77505094
H7138001_S_Y35010074,H8999001_S_LZ_soap_4710942103160,1.00000000,brand_unit;semantic_topk,0.73118448
H7138001_S_Y35010074,H8999001_S_LZ_soap_4710942103184,0.00034672,brand_unit;semantic_topk,0.69832194
H7138001_S_Y35010074,H8999001_S_LZ_soap_4710942103191,0.05279866,brand_unit;semantic_topk,0.71129674
H7138001_S_Y35016021-2,H8867001_S_lzn0003,0.95392408,brand_unit;legacy_block;semantic_topk,0.76717699
H7138001_S_Y35016021-2,H8999001_S_LZ_soap_4710942103153,0.29189756,brand_unit;semantic_topk,0.75863081
H7138001_S_Y35016021-2,H8999001_S_LZ_soap_4710942103160,0.00142680,brand_unit,
H7138001_S_Y35016021-2,H8999001_S_LZ_soap_4710942103184,,brand_unit;semantic_topk,0.77519834
H7138001_S_Y35016021-2,H8999001_S_LZ_soap_4710942103191,1.00000000,brand_unit;semantic_topk,0.86224973
H7138001_S_Y35016021-2,H9990001_S_529,0.00402814,semantic_topk,0.70812911
H7138001_S_Y35016021-2,S2188001_S_SBMDclearfaceCleanBAR100g8548BIS,0.00215996,semantic_topk,0.70791781
H7142001_S_196491,H7142002_S_196491,1.00000000,brand_unit;legacy_block;packfree_exact;semantic_topk,0.96901923
H7142001_S_196491,H7142003_S_196491,1.00000000,brand_unit;legacy_block;packfree_exact;semantic_topk,0.91261518
H7142001_S_196491,H7273001_S_8852086002780,0.37197535,brand_unit;semantic_topk,0.75074244
H7142001_S_196491,H7273001_S_8852086002797,0.99502048,brand_unit;semantic_topk,0.83528435
H7142001_S_196491,H8196001_S_8852086922385,,brand_unit;semantic_topk,0.66284359
H7142001_S_196491,H8196001_S_885208692239,0.94071916,brand_unit;semantic_topk,0.68144882
H7142001_S_196491,H8424001_S_8852086922385,,brand_unit,
H7142001_S_196491,H8424001_S_8852086922392,0.99286285,brand_unit;semantic_topk,0.76129872
H7142001_S_196491,H8765001_S_25392,0.91371792,brand_unit;semantic_topk,0.81810600
H7142002_S_196491,H7142003_S_196491,1.00000000,brand_unit;legacy_block;packfree_exact;semantic_topk,0.94805419
H7142002_S_196491,H7273001_S_8852086002780,0.24952986,brand_unit;semantic_topk,0.79446524
H7142002_S_196491,H7273001_S_8852086002797,0.76042915,brand_unit;semantic_topk,0.85701644
H7142002_S_196491,H8196001_S_8852086922385,,brand_unit;semantic_topk,0.69447505
H7142002_S_196491,H8196001_S_885208692239,0.94379016,brand_unit;semantic_topk,0.71158701
H7142002_S_196491,H8424001_S_8852086922385,,brand_unit;semantic_topk,0.67668211
H7142002_S_196491,H8424001_S_8852086922392,0.93762502,brand_unit;semantic_topk,0.78181791
H7142002_S_196491,H8765001_S_25392,0.88453396,brand_unit;semantic_topk,0.85504967
H7142002_S_196491,H8848001_S_STL_003,0.00705381,semantic_topk,0.68289340
H7142003_S_196491,H7273001_S_8852086002780,0.54738824,brand_unit;semantic_topk,0.77216262
H7142003_S_196491,H7273001_S_8852086002797,0.99889760,brand_unit;semantic_topk,0.86585516
H7142003_S_196491,H8196001_S_8852086922385,,brand_unit;semantic_topk,0.69586134
H7142003_S_196491,H8196001_S_885208692239,0.65215670,brand_unit;semantic_topk,0.72369981
H7142003_S_196491,H8424001_S_8852086922385,,brand_unit,
H7142003_S_196491,H8424001_S_8852086922392,0.99825592,brand_unit;semantic_topk,0.78042489
H7142003_S_196491,H8765001_S_25392,0.98412481,brand_unit;semantic_topk,0.85640240
H7142003_S_196491,H8848001_S_STL_003,0.04560876,semantic_topk,0.66699022
H7148001_S_20110556,S2188001_S_AVNbarXERACALM100g0684,0.06750760,brand_unit;legacy_block;semantic_topk,0.79710639
H7148001_S_20110556,S2188001_S_AVNcleananceSOLID100g8021,0.00152431,brand_unit;legacy_block;semantic_topk,0.72028297
H7148001_S_20110556,S2188001_S_AVNcoldBARsoap100g8992,0.72001416,brand_unit;legacy_block;semantic_topk,0.93196225
H7148001_S_20110556,S2188001_S_AVNxeraADultracleansBar100g8472,0.81617849,brand_unit;legacy_block;semantic_topk,0.81631070
H7148001_S_20110815,H7148001_S_20110836,0.71008084,semantic_topk,0.77090168
H7148001_S_20110815,S2188001_S_LRPlipikarSURGRAS150g4533,0.93154732,brand_unit;legacy_block;semantic_topk,0.95784026
H7148001_S_20110836,S2188001_S_LRPlipikarSURGRAS150g4533,0.89453349,semantic_topk,0.74574053
H7273001_S_8852086002780,H7273001_S_8852086002797,0.99221039,brand_unit;legacy_block;semantic_topk,0.84423810
H7273001_S_8852086002780,H8196001_S_8852086922385,1.00000000,brand_unit;exact_ean;legacy_block;semantic_topk,0.73388964
H7273001_S_8852086002780,H8196001_S_885208692239,0.70717691,brand_unit;legacy_block;semantic_topk,0.69352114
H7273001_S_8852086002780,H8424001_S_8852086922385,0.91717544,brand_unit;legacy_block;semantic_topk,0.71921635
H7273001_S_8852086002780,H8424001_S_8852086922392,0.04768843,brand_unit;legacy_block,
H7273001_S_8852086002780,H8765001_S_25392,0.51495359,brand_unit;legacy_block;semantic_topk,0.77492255
